Gene	Predict	Prob
chr10:112696361-112697013	0	3.773265052586794e-05
chr12:92860455-92877723	0	3.768992974073626e-05
chr11:57252007-57282382	0	3.766549707506783e-05
chr11:57252007-57283175	0	3.766549707506783e-05
chr10:91647891-91674713	0	3.765572182601318e-05
chr12:51373566-51420199	0	3.764584835153073e-05
chr17:3511534-3539544	0	3.763780841836706e-05
chr2:231729665-231743969	0	3.761735570151359e-05
chr17:43580625-43581003	0	3.757325612241402e-05
chr9:137298406-137332431	0	3.7494621210498735e-05
chr12:44152747-44183346	0	3.7473993870662525e-05
chr12:120907645-120936296	0	3.746974471141584e-05
chr11:104772276-104788902	0	3.742902845260687e-05
chr5:169532901-169536738	0	3.740369720617309e-05
chr7:20655290-20796631	0	3.734890924533829e-05
chr3:124684554-124774841	0	3.733050107257441e-05
chr1:178995259-179045709	0	3.729097079485655e-05
chr3:8661089-8693770	0	3.727187868207693e-05
chr3:8661089-8686484	0	3.727187868207693e-05
chr3:45796941-45838028	0	3.7249457818688825e-05
chr5:110835845-110848295	0	3.723607005667873e-05
chr15:73344804-73597545	0	3.720795575645752e-05
chr4:72904849-73013918	0	3.7180783692747355e-05
chr7:112402432-112430448	0	3.7174155295360833e-05
chrX:51149800-51151693	0	3.711163662956096e-05
chr12:97858798-97927544	0	3.708825170178898e-05
chr6:150255649-150257455	0	3.702415051520802e-05
chr1:160965001-160990942	0	3.699362059705891e-05
chr5:86042635-86045589	0	3.6968442145735025e-05
chr19:39787047-39789313	0	3.695455234264955e-05
chr12:1034616-1042242	0	3.685217598103918e-05
chrX:50653735-50659641	0	3.683366230688989e-05
chr8:27950656-28048669	0	3.679742803797126e-05
chr12:13255349-13256601	0	3.679577639559284e-05
chr2:40144774-40482349	0	3.677216955111362e-05
chr19:54610320-54618454	0	3.670374644570984e-05
chr19:54610320-54619055	0	3.670374644570984e-05
chr12:132379167-132407695	0	3.6548179195960984e-05
chr16:28763756-28784144	0	3.653497333289124e-05
chrX:146993437-147032641	0	3.647819175967015e-05
chrX:135228861-135293518	0	3.6448393075261265e-05
chr9:140145713-140147935	0	3.642997398856096e-05
chr10:70939990-70968849	0	3.642747105914168e-05
chr2:102803433-102856461	0	3.641844159574248e-05
chr19:15121538-15134088	0	3.64159386663232e-05
chr18:30517370-31021004	0	3.638129783212207e-05
chr1:207925383-207968861	0	3.634426320786588e-05
chr11:1686829-1689086	0	3.6315574106993154e-05
chr10:70320094-70454242	0	3.6306439142208546e-05
chr1:169764140-169822230	0	3.627321348176338e-05
chr1:169764140-169822229	0	3.627321348176338e-05
chr22:31031768-31043880	0	3.624140299507417e-05
chr17:73131344-73150607	0	3.617082620621659e-05
chr9:115875176-115882126	0	3.612690852605738e-05
chr7:150908570-150924291	0	3.6120432923780754e-05
chr2:86247339-86333009	0	3.609570921980776e-05
chr21:29462722-29475583	0	3.598761395551264e-05
chr20:31669318-31699557	0	3.5981505789095536e-05
chr2:130896856-130902707	0	3.590578489820473e-05
chr8:22960327-22974950	0	3.590318374335766e-05
chr1:200609933-200639035	0	3.589349580579437e-05
chr10:1034374-1065870	0	3.587015817174688e-05
chr19:58595223-58609598	0	3.5862634831573814e-05
chr1:120162000-120190889	0	3.580375778255984e-05
chr15:30686725-30689848	0	3.579744225135073e-05
chr7:112720468-112726393	0	3.57654680556152e-05
chr7:112720468-112726542	0	3.57654680556152e-05
chr7:112720468-112727833	0	3.57654680556152e-05
chr12:66696273-66731979	0	3.571996057871729e-05
chr3:176321936-176353320	0	3.570616900105961e-05
chr12:80838015-81074052	0	3.564493090379983e-05
chr2:85569078-85581651	0	3.561784978955984e-05
chr18:55267888-55289068	0	3.5582881537266076e-05
chr16:3355406-3368576	0	3.557239688234404e-05
chr7:132783831-132793271	0	3.557192030712031e-05
chr9:35829225-35856237	0	3.556083174771629e-05
chr9:35829225-35847232	0	3.556083174771629e-05
chr9:35829225-35865512	0	3.556083174771629e-05
chr10:72357104-72362544	0	3.555984585545957e-05
chr10:72357104-72362497	0	3.555984585545957e-05
chr1:153146994-153164152	0	3.555618604877964e-05
chr9:130628765-130635759	0	3.5550521715776995e-05
chr5:159436107-159492552	0	3.5549946915125474e-05
chr16:14726808-14763093	0	3.554533395799808e-05
chr5:76382623-76444176	0	3.5534962080419064e-05
chr2:7202858-7218011	0	3.5531371395336464e-05
chr15:52839242-52861029	0	3.539184035616927e-05
chr15:52839242-52861643	0	3.539184035616927e-05
chr15:52839242-52861227	0	3.539184035616927e-05
chr12:57984975-57997200	0	3.536963777150959e-05
chr12:122755978-122907216	0	3.535564610501751e-05
chr2:26680071-26781624	0	3.5329725506016985e-05
chr2:26680071-26700992	0	3.5329725506016985e-05
chr15:83796505-83876575	0	3.525208376231603e-05
chr19:12907637-12912614	0	3.523907798808068e-05
chr15:78730558-78769042	0	3.523134728311561e-05
chr17:15440294-15466945	0	3.5216668038628995e-05
chr12:66524531-66528229	0	3.512483453960158e-05
chr1:3652548-3663937	0	3.510856186039746e-05
chr1:3652548-3663335	0	3.510856186039746e-05
chr19:51409608-51413994	0	3.508951704134233e-05
chr10:76672544-76696160	0	3.50427653756924e-05
chr14:69517637-69619316	0	3.5013035812880844e-05
chr14:69517637-69619914	0	3.5013035812880844e-05
chr4:71859366-71896629	0	3.501066385069862e-05
chr1:179335106-179523870	0	3.498406658763997e-05
chr16:50730859-50766984	0	3.4968790714628994e-05
chr3:160153291-160167574	0	3.494958582450636e-05
chr9:70856805-70862784	0	3.489403388812207e-05
chr15:25582381-25683376	0	3.486020796117373e-05
chr17:18148131-18162052	0	3.4824824979295954e-05
chr5:104435175-104435799	0	3.4819808206520975e-05
chr10:70847784-70864567	0	3.4797965781763196e-05
chr5:175773066-175788767	0	3.473891410976648e-05
chr7:5229864-5273470	0	3.473745528026484e-05
chr21:42797958-42831141	0	3.4737422538455576e-05
chr6_cox_hap2:1767197-1806939	0	3.470921001280658e-05
chr6:30255174-30294933	0	3.470921001280658e-05
chr6_ssto_hap7:1585165-1624908	0	3.470921001280658e-05
chr6_dbb_hap3:1548843-1588581	0	3.470921001280658e-05
chr18:44057217-44236996	0	3.4703287383308634e-05
chr18:44057217-44099049	0	3.4703287383308634e-05
chr17:75875083-75880169	0	3.468806607997976e-05
chr5:179289071-179334897	0	3.4667496947804466e-05
chr9:99918175-100001024	0	3.4593882446642965e-05
chr4:38773859-38784611	0	3.4593784221215174e-05
chr1:16062753-16067887	0	3.459147774265148e-05
chr9:127539412-127577159	0	3.45284934155643e-05
chr12:14927270-14930936	0	3.451851807767525e-05
chr11:116691416-116694020	0	3.448847564868629e-05
chr2:112895962-112945791	0	3.446786286076531e-05
chr2:112895962-112945795	0	3.446786286076531e-05
chr8:13424378-13425797	0	3.4467728255549446e-05
chr19:41107275-41135723	0	3.446444316068664e-05
chr1:53308432-53360667	0	3.4456093999324366e-05
chr6:38136227-38607705	0	3.4424436307745054e-05
chr9:131549532-131572709	0	3.437027771724388e-05
chr3:50374942-50375727	0	3.429974822211079e-05
chr12:56295197-56321678	0	3.428074705880135e-05
chr12:56295197-56320909	0	3.428074705880135e-05
chr19:49468566-49470136	0	3.4269534808117896e-05
chr3:46871032-46875585	0	3.424869282753207e-05
chr8:105352054-105368917	0	3.423451926209964e-05
chr1:225965515-225978168	0	3.422488953219727e-05
chr22:32329507-32334440	0	3.409432611078955e-05
chr9:71320330-71624092	0	3.4035267162835225e-05
chr6:26045639-26046097	0	3.402809670660645e-05
chr2:101962012-102003965	0	3.402640504646115e-05
chr4:77035812-77069668	0	3.402469155844301e-05
chr19:36158850-36164193	0	3.4013562981272116e-05
chr2:163625446-163654482	0	3.400337664061226e-05
chr1:192286122-192336414	0	3.3993812394328415e-05
chr9:27109448-27230172	0	3.398989065317437e-05
chr18:508568-515294	0	3.398962871870026e-05
chr9:119266562-119324572	0	3.3949429052881896e-05
chr16:838620-848074	0	3.394402301637456e-05
chr3:64173220-64187236	0	3.390963320271112e-05
chr5:6686438-6707824	0	3.386978278285824e-05
chr7:99806559-99869828	0	3.386232128832489e-05
chr3:123210402-123303900	0	3.3849344617919996e-05
chr12:133609245-133613808	0	3.382978684385307e-05
chr8:6782219-6783598	0	3.3826818253146484e-05
chr17:3540054-3566397	0	3.379154441063292e-05
chr17:46673113-46682348	0	3.37572128046304e-05
chrX:23851476-23926055	0	3.373761137481779e-05
chr2:179694484-179914864	0	3.3677471947157755e-05
chr7:136912092-136953602	0	3.361534618306905e-05
chr7:136912092-137028479	0	3.361534618306905e-05
chr16:31072164-31076409	0	3.360313712619245e-05
chr5:146614589-146767418	0	3.360204937052913e-05
chr5:146614589-146728392	0	3.360204937052913e-05
chr1:20959951-20978004	0	3.354444925207645e-05
chr7:141251210-141355043	0	3.350397673784755e-05
chr11:3819049-3847601	0	3.3494903618702665e-05
chr19:37808784-37855357	0	3.347216625115834e-05
chr2:99225052-99234977	0	3.3320826332783327e-05
chr13:51456515-51484848	0	3.330239997012541e-05
chr16:680985-684117	0	3.3280874049523845e-05
chr10:88414314-88426216	0	3.327535159769468e-05
chr2:27851863-27873713	0	3.3221320336451754e-05
chr7:74306887-74336166	0	3.31972842104733e-05
chr7:74306887-74322330	0	3.31972842104733e-05
chr22:38740670-38794931	0	3.3188043744303286e-05
chr16:84155744-84178800	0	3.318180824862793e-05
chr10:127433296-127440629	0	3.315824142191559e-05
chr2:159023162-159092681	0	3.315100184408948e-05
chrX:102840413-102842664	0	3.314746209071018e-05
chr16:85833301-85840660	0	3.313311390229501e-05
chr16:85833301-85840607	0	3.313311390229501e-05
chr4:80413747-80497614	0	3.309856401756406e-05
chr10:89267590-89313218	0	3.306027065264061e-05
chr6:10528603-10629601	0	3.3057589462259784e-05
chr5:68710943-68740157	0	3.304044366814196e-05
chr3:11267667-11305243	0	3.3013420761562884e-05
chr2:223185380-223186441	0	3.2988900784403086e-05
chr17:38077294-38083099	0	3.293678310001269e-05
chr13:111293757-111358862	0	3.2894407922867686e-05
chr3:165490692-165555211	0	3.288515654276125e-05
chr1:149784780-149785236	0	3.273961920058355e-05
chr13:99512435-99630318	0	3.271792593295686e-05
chr13:99512435-99738948	0	3.271792593295686e-05
chr1:38259774-38267278	0	3.268166256020777e-05
chrX:100645999-100669117	0	3.2671036024112254e-05
chrX:100645999-100651143	0	3.2671036024112254e-05
chr6:5261746-5771816	0	3.2665768230799586e-05
chr11:124055923-124056952	0	3.2645653845975175e-05
chr3:187164834-187167737	0	3.2640764402458444e-05
chr6:138743181-138820631	0	3.259901859564707e-05
chr6:138743181-138893706	0	3.259901859564707e-05
chr19:572596-583493	0	3.259342338424176e-05
chr17:48046554-48052323	0	3.258966171415523e-05
chr12:57031959-57039768	0	3.255114643252455e-05
chr11:20044102-20143147	0	3.2512860343558714e-05
chr10:47225571-47243511	0	3.248360735597089e-05
chr17:60447579-60493839	0	3.2446823752252385e-05
chr5:77254071-77254920	0	3.2429874408990145e-05
chr1:197521390-197744610	0	3.231842129025608e-05
chr11:8932736-8941626	0	3.22743144351989e-05
chr13:42140971-42535245	0	3.214313255739398e-05
chr19:23437856-23457053	0	3.209703208995052e-05
chr2:179387918-179484944	0	3.2096235372591764e-05
chr3:177534653-177617012	0	3.205827306373976e-05
chr15:42841011-42853884	0	3.2058029319159687e-05
chr16:1401932-1414114	0	3.204363019904122e-05
chr1:59981302-60228399	0	3.199895581929013e-05
chr12:100550175-100567121	0	3.195501267327927e-05
chr19:52266642-52273779	0	3.195214958395809e-05
chr9:140342023-140353786	0	3.191207360941917e-05
chr9:86595274-86618987	0	3.18633574352134e-05
chr9:41321110-41327364	0	3.181583815603517e-05
chr9:65503366-65509610	0	3.181583815603517e-05
chr3:148847425-148891519	0	3.177290636813268e-05
chr4:56685950-56703655	0	3.1768086046213284e-05
chr16:29882480-29910585	0	3.1717321689939126e-05
chr16:29882480-29910871	0	3.1717321689939126e-05
chrX:101854276-101972661	0	3.1700510589871556e-05
chr5:6448972-6496836	0	3.165105954394676e-05
chr2:158271131-158300601	0	3.1646774004912004e-05
chr2:97203616-97218375	0	3.163195651723072e-05
chrX:152683781-152687086	0	3.1611059966962785e-05
chr20:50700550-50722023	0	3.1590869184583426e-05
chr20:50700550-50808524	0	3.1590869184583426e-05
chr3:64547022-64575760	0	3.1577797926729545e-05
chr12:80329061-80335175	0	3.146351082250476e-05
chr16:5074845-5083936	0	3.142431887681596e-05
chrX:85116185-85302310	0	3.1424173357663676e-05
chrX:85116185-85302329	0	3.1424173357663676e-05
chrX:85116185-85302332	0	3.1424173357663676e-05
chrX:85116185-85302562	0	3.1424173357663676e-05
chr5:174867040-174871185	0	3.1416981073562056e-05
chr17:36358218-36398302	0	3.137494422844611e-05
chr2:242052722-242088887	0	3.1358791602542624e-05
chrX:134252882-134254454	0	3.134417056571692e-05
chr4:38422283-38524801	0	3.128382013528608e-05
chr12:96051583-96183973	0	3.127964009763673e-05
chr12:96051583-96184542	0	3.127964009763673e-05
chr12:96051583-96184933	0	3.127964009763673e-05
chr17:37081421-37085637	0	3.1228435545926914e-05
chr3:133319097-133380785	0	3.119881876045838e-05
chr11:842941-867116	0	3.118629683740437e-05
chr4:74962757-74964912	0	3.1170355214271694e-05
chr13:21141296-21265583	0	3.109097451670095e-05
chr6:146864969-146876089	0	3.102575283264741e-05
chr4:110769263-110793471	0	3.0973249522503465e-05
chr6:119773712-119812467	0	3.0938888812670484e-05
chr1:248860363-248862411	0	3.0925966711947694e-05
chr6:35548334-35656719	0	3.091482358286157e-05
chrY:6339072-6341671	0	3.089027086389251e-05
chr1:1109260-1133315	0	3.0862946005072445e-05
chr20:62329995-62339205	0	3.084176205447875e-05
chr20:35202000-35222352	0	3.079365342273377e-05
chr12:6419602-6437672	0	3.077900328207761e-05
chr2:172543979-172606668	0	3.0771167075727135e-05
chr2:73927636-73928467	0	3.0759521905565634e-05
chr6:170890177-170893725	0	3.074558844673447e-05
chr7:138279030-138386107	0	3.0745559342904016e-05
chr7:138279030-138348969	0	3.0745559342904016e-05
chr2:198591603-198651036	0	3.069721788051538e-05
chr4:157997277-158093242	0	3.0652667192043737e-05
chr5:114948907-114961733	0	3.061168172280304e-05
chr19:41869852-41889987	0	3.056095738429576e-05
chr1:53573600-53608310	0	3.0547293135896325e-05
chr20:61732644-61735738	0	3.053832188015804e-05
chr11:50368318-50379802	0	3.049981387448497e-05
chr6_cox_hap2:2463385-2469589	0	3.049719634873327e-05
chr7:134464385-134655480	0	3.04700752167264e-05
chr3:134074189-134093752	0	3.0457144021056592e-05
chr3:134074189-134093289	0	3.0457144021056592e-05
chrX:100805530-100809675	0	3.0437809982686304e-05
chr8:28559018-28613113	0	3.0401777621591464e-05
chr8:28559018-28611204	0	3.0401777621591464e-05
chr10:92671857-92681032	0	3.0398965463973582e-05
chr19:53641957-53662313	0	3.039395232917741e-05
chr1:66458299-66840262	0	3.0389024686883204e-05
chr5:56946487-56966816	0	3.0350416636792943e-05
chrX:69672806-69675676	0	3.029515573871322e-05
chrX:69672806-69675844	0	3.029515573871322e-05
chr1:26798931-26803133	0	3.0273033189587295e-05
chr6:159586931-159591039	0	3.0241119020502083e-05
chr4:133512244-133599655	0	3.023541285074316e-05
chr8:19674927-19709578	0	3.0227971365093254e-05
chr13:103249336-103332308	0	3.021186239493545e-05
chr7:97361398-97369784	0	3.0131472158245742e-05
chr8:20054892-20079207	0	3.0104762117844075e-05
chr4:167675237-168155645	0	3.0100083677098155e-05
chr19:42470734-42498382	0	3.0067949410295114e-05
chr19:42470734-42497619	0	3.0067949410295114e-05
chr8:145743376-145750556	0	3.004261088790372e-05
chr10:115594484-115614153	0	3.0035396775929257e-05
chr10:115594484-115613841	0	3.0035396775929257e-05
chr6:125524857-125585552	0	3.0012542993063107e-05
chr1:248436154-248437116	0	2.9998263926245272e-05
chr2:131349738-131357148	0	2.997541923832614e-05
chr4:37962019-37962748	0	2.9931710741948336e-05
chr21:18984004-18986422	0	2.9884593459428288e-05
chr16:85741124-85784702	0	2.9858671041438356e-05
chr1:169818772-169863037	0	2.9856848414056003e-05
chr8:30689060-30770524	0	2.9849106795154512e-05
chr4:77172874-77204936	0	2.971873436763417e-05
chr5:2752245-2754489	0	2.9676733902306296e-05
chr5:2752245-2755511	0	2.9676733902306296e-05
chr1:13447414-13452656	0	2.965152816614136e-05
chr1:13668269-13673511	0	2.965152816614136e-05
chr1:13447414-13452656	0	2.965152816614136e-05
chr1:13668269-13673511	0	2.965152816614136e-05
chr17:41196312-41277381	0	2.9625212846440263e-05
chr1:84764221-84816481	0	2.9624561648233794e-05
chr17:79213111-79215098	0	2.9612476282636635e-05
chrX:71346961-71351765	0	2.9592063583550043e-05
chr2:197855872-198175504	0	2.957595461339224e-05
chr3:25424596-25426418	0	2.956822754640598e-05
chr5:113698016-113832197	0	2.9539707611547783e-05
chr10:127262940-127267014	0	2.9491629902622662e-05
chr20:36145819-36148705	0	2.9396445825113915e-05
chr20:36145819-36152855	0	2.9396445825113915e-05
chr20:36145819-36148991	0	2.9396445825113915e-05
chr20:36145819-36156333	0	2.9396445825113915e-05
chr20:36145819-36156134	0	2.9396445825113915e-05
chr20:36145819-36156278	0	2.9396445825113915e-05
chr2:36923833-37041937	0	2.9365062800934538e-05
chr4:21583719-21615345	0	2.935512202384416e-05
chr8:73976778-74005407	0	2.935291013272945e-05
chr4:40194587-40246384	0	2.9351036573643796e-05
chr14:23527774-23540778	0	2.934104122687131e-05
chr14:23527774-23564823	0	2.934104122687131e-05
chr1:222885906-222887324	0	2.920675979112275e-05
chr1:222885906-222908529	0	2.920675979112275e-05
chr6:170884383-170893725	0	2.917708843597211e-05
chrX:133938152-133988641	0	2.909978138632141e-05
chr19:54494403-54515920	0	2.9078726583975367e-05
chr2:168675182-168727366	0	2.902619780797977e-05
chr18:77160274-77289323	0	2.8989043130422942e-05
chr3:86531093-86546146	0	2.890151517931372e-05
chr1:247581351-247612406	0	2.8873442715848796e-05
chr4:10488019-10686392	0	2.8855634809588082e-05
chr13:102142303-102368796	0	2.883140041376464e-05
chr2:171784987-171823640	0	2.8818480132031254e-05
chr6_ssto_hap7:4864465-4866130	0	2.880477040889673e-05
chr6:33384219-33385884	0	2.880477040889673e-05
chr2:231090445-231177930	0	2.877503357012756e-05
chr7:142374131-142375525	0	2.8774649763363414e-05
chr10:74893433-74927766	0	2.8763646696461365e-05
chr4:155152894-155412951	0	2.8757120162481442e-05
chr2:204103741-204170749	0	2.8732532882713713e-05
chr4:90800662-90875761	0	2.8658918381552212e-05
chrY:24026223-24040673	0	2.8655966161750257e-05
chrY:24026223-24040673	0	2.8655966161750257e-05
chrY:24026223-24040673	0	2.8655966161750257e-05
chrY:24049765-24064214	0	2.8655966161750257e-05
chr4:150999597-151178585	0	2.8619317163247615e-05
chr1:246887711-246931439	0	2.8601443773368374e-05
chr2:74011316-74044275	0	2.8539707273012027e-05
chr1:32042116-32053287	0	2.8525122615974396e-05
chr9:27546544-27573864	0	2.85066562355496e-05
chr17:73975321-73996667	0	2.8491573175415397e-05
chr1:154298001-154310322	0	2.8486518203862943e-05
chr1:154298001-154323780	0	2.8486518203862943e-05
chr8:32579353-32631562	0	2.845798371708952e-05
chr5:179660581-179718275	0	2.845681410690304e-05
chr5:112212082-112257924	0	2.843693073373288e-05
chr1:62146719-62191095	0	2.8412263418431394e-05
chr20:24929905-24940564	0	2.8411017410689965e-05
chr20:44462438-44471915	0	2.8404296244843863e-05
chr2:25264945-25382004	0	2.8402619136613794e-05
chrX:52926322-52937585	0	2.8391488740453497e-05
chrX:52926322-52937585	0	2.8391488740453497e-05
chr2:8868988-8977743	0	2.838596628862433e-05
chr3:126177744-126194762	0	2.835477062035352e-05
